File,Page No,Line No,Headline,Category,Block Headline,Item List Headline,Name,Parameter,Comment,Description,See Also,Source
KSP_Reference_Manual_Fixed.txt.py,281,10009,21. Built-in Variables and Constants,Time and Transport,Note Duration,,$DURATION_SIXTEENTH,,,"These variables return the duration of a note in microseconds, with respect to the current
tempo.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,281,10010,21. Built-in Variables and Constants,Time and Transport,Note Duration,,$DURATION_QUARTER_TRIPLET,,,"These variables return the duration of a note in microseconds, with respect to the current
tempo.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,281,10011,21. Built-in Variables and Constants,Time and Transport,Note Duration,,$DURATION_EIGHTH_TRIPLET,,,"These variables return the duration of a note in microseconds, with respect to the current
tempo.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,281,10012,21. Built-in Variables and Constants,Time and Transport,Note Duration,,$DURATION_SIXTEENTH_TRIPLET,,,"These variables return the duration of a note in microseconds, with respect to the current
tempo.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,281,10015,21. Built-in Variables and Constants,Time and Transport,,,$ENGINE_UPTIME,,,"This variable returns the time period in milliseconds (not microseconds!) that has passed since the
instantiation of Kontakt. The engine uptime is calculated from the sample rate and can thus be
used in musical contexts, (eg. building arpeggiators or sequencers) as it remains in sync, even in an
offline bounce.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10025,21. Built-in Variables and Constants,Time and Transport,,,$KSP_TIMER,,,"This variable returns the time period in microseconds that has passed since Kontakt was
instantiated.
It can be reset with reset_ksp_timer.
The KSP timer is based on the CPU clock and thus runs at a constant rate, regardless of whether or
not Kontakt is being used in real time. As such, it should be used to test the efficiency of scripts and
not to make musical calculations.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10035,21. Built-in Variables and Constants,Time and Transport,,,$NI_SONG_POSITION,,,This variable returns the host’s current song position at 960 PPQ (pulses per quarter note).,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10040,21. Built-in Variables and Constants,Time and Transport,,,$NI_TRANSPORT_RUNNING,,,"This variable contains 1 if the host's transport is running, 0 otherwise.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10045,21. Built-in Variables and Constants,Time and Transport,,,$SIGNATURE_NUM,,,"This variable contains the numerator of the current time signature, i.e. 4/4.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10050,21. Built-in Variables and Constants,Time and Transport,,,$SIGNATURE_DENOM,,,"This variable contains the denominator of the current time signature, i.e. 4/4.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10058,21. Built-in Variables and Constants,Time and Transport,Tempo Unit Constants,,$NI_SYNC_UNIT_ABS,,not synchronized to tempo,"These constants are used to control the unit parameter of time-related controls (e.g. Delay Time,
Envelope Attack etc.) with engine parameter variables like $ENGINE_PAR_DL_TIME_UNIT.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10059,21. Built-in Variables and Constants,Time and Transport,Tempo Unit Constants,,$NI_SYNC_UNIT_WHOLE,,,"These constants are used to control the unit parameter of time-related controls (e.g. Delay Time,
Envelope Attack etc.) with engine parameter variables like $ENGINE_PAR_DL_TIME_UNIT.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10060,21. Built-in Variables and Constants,Time and Transport,Tempo Unit Constants,,$NI_SYNC_UNIT_WHOLE_TRIPLET,,,"These constants are used to control the unit parameter of time-related controls (e.g. Delay Time,
Envelope Attack etc.) with engine parameter variables like $ENGINE_PAR_DL_TIME_UNIT.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10061,21. Built-in Variables and Constants,Time and Transport,Tempo Unit Constants,,$NI_SYNC_UNIT_HALF,,,"These constants are used to control the unit parameter of time-related controls (e.g. Delay Time,
Envelope Attack etc.) with engine parameter variables like $ENGINE_PAR_DL_TIME_UNIT.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10062,21. Built-in Variables and Constants,Time and Transport,Tempo Unit Constants,,$NI_SYNC_UNIT_HALF_TRIPLET,,,"These constants are used to control the unit parameter of time-related controls (e.g. Delay Time,
Envelope Attack etc.) with engine parameter variables like $ENGINE_PAR_DL_TIME_UNIT.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10063,21. Built-in Variables and Constants,Time and Transport,Tempo Unit Constants,,$NI_SYNC_UNIT_QUARTER,,,"These constants are used to control the unit parameter of time-related controls (e.g. Delay Time,
Envelope Attack etc.) with engine parameter variables like $ENGINE_PAR_DL_TIME_UNIT.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10064,21. Built-in Variables and Constants,Time and Transport,Tempo Unit Constants,,$NI_SYNC_UNIT_QUARTER_TRIPLET,,,"These constants are used to control the unit parameter of time-related controls (e.g. Delay Time,
Envelope Attack etc.) with engine parameter variables like $ENGINE_PAR_DL_TIME_UNIT.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10065,21. Built-in Variables and Constants,Time and Transport,Tempo Unit Constants,,$NI_SYNC_UNIT_8TH,,,"These constants are used to control the unit parameter of time-related controls (e.g. Delay Time,
Envelope Attack etc.) with engine parameter variables like $ENGINE_PAR_DL_TIME_UNIT.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10066,21. Built-in Variables and Constants,Time and Transport,Tempo Unit Constants,,$NI_SYNC_UNIT_8TH_TRIPLET,,,"These constants are used to control the unit parameter of time-related controls (e.g. Delay Time,
Envelope Attack etc.) with engine parameter variables like $ENGINE_PAR_DL_TIME_UNIT.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10067,21. Built-in Variables and Constants,Time and Transport,Tempo Unit Constants,,$NI_SYNC_UNIT_16TH,,,"These constants are used to control the unit parameter of time-related controls (e.g. Delay Time,
Envelope Attack etc.) with engine parameter variables like $ENGINE_PAR_DL_TIME_UNIT.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10068,21. Built-in Variables and Constants,Time and Transport,Tempo Unit Constants,,$NI_SYNC_UNIT_16TH_TRIPLET,,,"These constants are used to control the unit parameter of time-related controls (e.g. Delay Time,
Envelope Attack etc.) with engine parameter variables like $ENGINE_PAR_DL_TIME_UNIT.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10069,21. Built-in Variables and Constants,Time and Transport,Tempo Unit Constants,,$NI_SYNC_UNIT_32ND,,,"These constants are used to control the unit parameter of time-related controls (e.g. Delay Time,
Envelope Attack etc.) with engine parameter variables like $ENGINE_PAR_DL_TIME_UNIT.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10070,21. Built-in Variables and Constants,Time and Transport,Tempo Unit Constants,,$NI_SYNC_UNIT_32ND_TRIPLET,,,"These constants are used to control the unit parameter of time-related controls (e.g. Delay Time,
Envelope Attack etc.) with engine parameter variables like $ENGINE_PAR_DL_TIME_UNIT.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10071,21. Built-in Variables and Constants,Time and Transport,Tempo Unit Constants,,$NI_SYNC_UNIT_64TH,,,"These constants are used to control the unit parameter of time-related controls (e.g. Delay Time,
Envelope Attack etc.) with engine parameter variables like $ENGINE_PAR_DL_TIME_UNIT.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10072,21. Built-in Variables and Constants,Time and Transport,Tempo Unit Constants,,$NI_SYNC_UNIT_64TH_TRIPLET,,,"These constants are used to control the unit parameter of time-related controls (e.g. Delay Time,
Envelope Attack etc.) with engine parameter variables like $ENGINE_PAR_DL_TIME_UNIT.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10073,21. Built-in Variables and Constants,Time and Transport,Tempo Unit Constants,,$NI_SYNC_UNIT_256TH,,,"These constants are used to control the unit parameter of time-related controls (e.g. Delay Time,
Envelope Attack etc.) with engine parameter variables like $ENGINE_PAR_DL_TIME_UNIT.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,282,10074,21. Built-in Variables and Constants,Time and Transport,Tempo Unit Constants,,$NI_SYNC_UNIT_ZONE,,only applies to the Speed parameter in certain Source module sampler modes,"These constants are used to control the unit parameter of time-related controls (e.g. Delay Time,
Envelope Attack etc.) with engine parameter variables like $ENGINE_PAR_DL_TIME_UNIT.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,283,10078,21. Built-in Variables and Constants,Time and Transport,,,%NOTE_DURATION,note-number,,"This variable array contains the duration since note start in microseconds for each key. Mostly only
makes sense in on release callback.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,283,10084,21. Built-in Variables and Constants,Time and Transport,,,$NI_BAR_START_POSITION,,,"This variable returns the start of current bar in ticks (at 960 PPQ) from the start of the host project.
Note: Since the AAX plugin format doesn't provide this information, this variable will return -1 in
ProTools!",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10093,21. Built-in Variables and Constants,Callbacks and UI,,,$NI_CALLBACK_ID,,,"This variable returns the ID number of the callback. Every callback has a unique ID number which
remains the same within a user function.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10099,21. Built-in Variables and Constants,Callbacks and UI,,,$NI_CALLBACK_TYPE,,,"These constants return the callback type of a specific callback ID. Useful for retrieving the callback
type that triggered a specific user function.",,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10103,21. Built-in Variables and Constants,Callbacks and UI,, The following constants are available,$NI_CB_TYPE_ASYNC_OUT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10104,21. Built-in Variables and Constants,Callbacks and UI,, The following constants are available,$NI_CB_TYPE_CONTROLLER,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10105,21. Built-in Variables and Constants,Callbacks and UI,, The following constants are available,$NI_CB_TYPE_INIT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10106,21. Built-in Variables and Constants,Callbacks and UI,, The following constants are available,$NI_CB_TYPE_LISTENER,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10107,21. Built-in Variables and Constants,Callbacks and UI,, The following constants are available,$NI_CB_TYPE_NOTE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10108,21. Built-in Variables and Constants,Callbacks and UI,, The following constants are available,$NI_CB_TYPE_NOTE_CONTROLLER,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10109,21. Built-in Variables and Constants,Callbacks and UI,, The following constants are available,$NI_CB_TYPE_NRPN,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10110,21. Built-in Variables and Constants,Callbacks and UI,, The following constants are available,$NI_CB_TYPE_PERSISTENCE_CHANGED,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10111,21. Built-in Variables and Constants,Callbacks and UI,, The following constants are available,$NI_CB_TYPE_PGS,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10112,21. Built-in Variables and Constants,Callbacks and UI,, The following constants are available,$NI_CB_TYPE_POLY_AT,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10113,21. Built-in Variables and Constants,Callbacks and UI,, The following constants are available,$NI_CB_TYPE_RELEASE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10114,21. Built-in Variables and Constants,Callbacks and UI,, The following constants are available,$NI_CB_TYPE_RPN,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10115,21. Built-in Variables and Constants,Callbacks and UI,, The following constants are available,$NI_CB_TYPE_UI_CONTROL,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10116,21. Built-in Variables and Constants,Callbacks and UI,, The following constants are available,$NI_CB_TYPE_UI_CONTROLS,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10117,21. Built-in Variables and Constants,Callbacks and UI,, The following constants are available,$NI_CB_TYPE_UI_UPDATE,,,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10118,21. Built-in Variables and Constants,Callbacks and UI,, The following constants are available,$NI_CB_TYPE_MIDI_IN,,Multi script only,,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10123,21. Built-in Variables and Constants,Callbacks and UI,Knob Unit Mark Constants,,$KNOB_UNIT_NONE,,,These constants are to be used with set_knob_unit() or $CONTROL_PAR_UNIT.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10124,21. Built-in Variables and Constants,Callbacks and UI,Knob Unit Mark Constants,,$KNOB_UNIT_DB,,,These constants are to be used with set_knob_unit() or $CONTROL_PAR_UNIT.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10125,21. Built-in Variables and Constants,Callbacks and UI,Knob Unit Mark Constants,,$KNOB_UNIT_HZ,,,These constants are to be used with set_knob_unit() or $CONTROL_PAR_UNIT.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10126,21. Built-in Variables and Constants,Callbacks and UI,Knob Unit Mark Constants,,$KNOB_UNIT_PERCENT,,,These constants are to be used with set_knob_unit() or $CONTROL_PAR_UNIT.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10127,21. Built-in Variables and Constants,Callbacks and UI,Knob Unit Mark Constants,,$KNOB_UNIT_MS,,,These constants are to be used with set_knob_unit() or $CONTROL_PAR_UNIT.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10128,21. Built-in Variables and Constants,Callbacks and UI,Knob Unit Mark Constants,,$KNOB_UNIT_ST,,,These constants are to be used with set_knob_unit() or $CONTROL_PAR_UNIT.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10129,21. Built-in Variables and Constants,Callbacks and UI,Knob Unit Mark Constants,,$KNOB_UNIT_OCT,,,These constants are to be used with set_knob_unit() or $CONTROL_PAR_UNIT.,,BUILT-IN
KSP_Reference_Manual_Fixed.txt.py,284,10132,21. Built-in Variables and Constants,Callbacks and UI,,,$NI_UI_ID,,,"This variable returns the ID of the UI widget which triggered the on ui_control or on ui_controls
callbacks.",,BUILT-IN
